caseid,schoolid,score,cohort90,female,sclass,schtype,schurban,schdenom
26434,8,56,6,0,1,1,1,1
26436,8,61,6,0,1,1,1,1
12996,8,36,-2,0,2,1,1,1
6645,8,53,-4,0,1,1,1,1
6646,8,48,-4,0,1,1,1,1
6647,8,46,-4,0,1,1,1,1
6642,8,56,-4,0,1,1,1,1
6644,8,55,-4,0,1,1,1,1
6643,8,49,-4,0,2,1,1,1
6641,8,40,-4,0,1,1,1,1
12994,8,38,-2,0,1,1,1,1
12993,8,50,-2,0,2,1,1,1
12995,8,56,-2,0,1,1,1,1
6648,8,53,-4,0,4,1,1,1
6649,8,45,-4,0,2,1,1,1
12992,8,46,-2,0,2,1,1,1
12991,8,41,-2,0,1,1,1,1
26439,8,62,6,1,1,1,1,1
13000,8,47,-2,1,1,1,1,1
18541,8,55,0,1,1,1,1,1
12998,8,54,-2,1,2,1,1,1
12997,8,55,-2,1,2,1,1,1
26435,8,62,6,1,1,1,1,1
26430,8,50,6,1,1,1,1,1
26433,8,63,6,1,1,1,1,1
6640,8,30,-4,0,1,1,1,1
30764,8,60,8,0,1,1,1,1
30763,8,52,8,0,1,1,1,1
30766,8,59,8,0,1,1,1,1
12999,8,56,-2,0,1,1,1,1
30757,8,61,8,0,1,1,1,1
30762,8,62,8,0,1,1,1,1
30760,8,56,8,0,1,1,1,1
18543,9,0,0,1,2,0,0,0
18544,9,7,0,1,4,0,0,0
6655,10,7,-4,1,1,0,1,0
6654,10,4,-4,1,4,0,1,0
6660,10,38,-4,1,1,0,1,0
6662,10,0,-4,1,3,0,1,0
6650,10,20,-4,1,2,0,1,0
6653,10,37,-4,1,3,0,1,0
6652,10,34,-4,1,2,0,1,0
127,10,49,-6,1,2,0,1,0
13010,10,47,-2,1,2,0,1,0
13009,10,18,-2,1,1,0,1,0
13011,10,31,-2,1,2,0,1,0
6663,10,43,-4,1,3,0,1,0
6664,10,34,-4,1,3,0,1,0
13003,10,38,-2,1,3,0,1,0
6666,10,16,-4,1,3,0,1,0
13002,10,19,-2,1,2,0,1,0
13015,10,32,-2,1,2,0,1,0
26440,10,53,6,0,1,0,1,0
26442,10,32,6,0,2,0,1,0
18546,10,17,0,0,3,0,1,0
18545,10,40,0,0,3,0,1,0
30771,10,58,8,0,3,0,1,0
30780,10,54,8,0,1,0,1,0
30775,10,45,8,0,3,0,1,0
124,10,35,-6,1,3,0,1,0
13005,10,22,-2,0,3,0,1,0
13006,10,24,-2,0,1,0,1,0
119,10,36,-6,1,4,0,1,0
13014,10,32,-2,0,1,0,1,0
13013,10,50,-2,0,1,0,1,0
13007,10,36,-2,0,1,0,1,0
13012,10,42,-2,0,1,0,1,0
13008,10,18,-2,0,3,0,1,0
26444,10,35,6,0,4,0,1,0
129,10,52,-6,0,2,0,1,0
130,10,17,-6,0,1,0,1,0
128,10,33,-6,0,2,0,1,0
126,10,45,-6,0,3,0,1,0
6657,10,14,-4,0,3,0,1,0
6651,10,18,-4,0,2,0,1,0
6656,10,9,-4,0,3,0,1,0
6658,10,20,-4,0,1,0,1,0
117,10,5,-6,0,3,0,1,0
118,10,9,-6,0,2,0,1,0
116,10,0,-6,0,1,0,1,0
125,10,54,-6,0,1,0,1,0
123,10,48,-6,0,3,0,1,0
120,10,12,-6,0,3,0,1,0
122,10,39,-6,0,2,0,1,0
121,10,0,-6,0,3,0,1,0
26441,10,40,6,1,1,0,1,0
30772,10,44,8,1,2,0,1,0
30770,10,50,8,1,3,0,1,0
30773,10,35,8,1,1,0,1,0
30774,10,29,8,1,4,0,1,0
26443,10,59,6,1,1,0,1,0
26446,10,50,6,1,2,0,1,0
26445,10,40,6,1,3,0,1,0
6659,10,20,-4,0,2,0,1,0
6665,10,23,-4,0,1,0,1,0
6667,10,19,-4,0,1,0,1,0
6661,10,37,-4,0,1,0,1,0
30776,10,65,8,1,1,0,1,0
30777,10,41,8,1,3,0,1,0
13004,10,37,-2,0,2,0,1,0
30778,10,64,8,1,1,0,1,0
30779,10,50,8,1,2,0,1,0
13032,11,18,-2,0,1,0,1,0
138,11,24,-6,0,4,0,1,0
136,11,35,-6,0,2,0,1,0
139,11,0,-6,0,4,0,1,0
140,11,0,-6,0,4,0,1,0
132,11,29,-6,0,1,0,1,0
135,11,3,-6,0,3,0,1,0
133,11,6,-6,0,4,0,1,0
131,11,24,-6,0,3,0,1,0
6676,11,0,-4,0,2,0,1,0
6675,11,0,-4,0,3,0,1,0
6677,11,0,-4,0,3,0,1,0
6668,11,0,-4,0,1,0,1,0
6669,11,7,-4,0,1,0,1,0
6672,11,0,-4,0,3,0,1,0
6670,11,33,-4,0,2,0,1,0
13031,11,0,-2,0,3,0,1,0
13021,11,21,-2,0,3,0,1,0
13022,11,36,-2,0,3,0,1,0
13020,11,0,-2,0,3,0,1,0
13019,11,35,-2,0,3,0,1,0
13028,11,29,-2,0,3,0,1,0
13024,11,32,-2,0,1,0,1,0
13025,11,7,-2,0,4,0,1,0
6678,11,31,-4,1,2,0,1,0
6673,11,4,-4,1,3,0,1,0
6671,11,38,-4,1,2,0,1,0
6674,11,22,-4,1,3,0,1,0
13018,11,8,-2,0,3,0,1,0
13017,11,7,-2,0,3,0,1,0
137,11,0,-6,1,3,0,1,0
13016,11,35,-2,0,3,0,1,0
134,11,0,-6,1,4,0,1,0
6679,11,16,-4,0,2,0,1,0
13033,11,26,-2,1,3,0,1,0
13030,11,3,-2,1,3,0,1,0
18547,11,41,0,1,3,0,1,0
18551,11,38,0,1,1,0,1,0
6680,11,32,-4,1,3,0,1,0
13029,11,27,-2,1,3,0,1,0
13026,11,7,-2,1,2,0,1,0
13027,11,3,-2,1,4,0,1,0
13034,11,40,-2,0,1,0,1,0
18550,11,10,0,0,3,0,1,0
18556,11,19,0,0,3,0,1,0
18549,11,14,0,0,2,0,1,0
18548,11,14,0,0,3,0,1,0
18552,11,46,0,1,1,0,1,0
18553,11,35,0,1,2,0,1,0
18557,11,23,0,1,3,0,1,0
18554,11,42,0,1,1,0,1,0
18555,11,0,0,1,3,0,1,0
18561,12,36,0,1,1,0,1,1
18560,12,8,0,1,3,0,1,1
18562,12,45,0,1,1,0,1,1
18564,12,41,0,1,2,0,1,1
13053,12,0,-2,1,3,0,1,1
13058,12,9,-2,1,3,0,1,1
13055,12,30,-2,1,3,0,1,1
30782,12,35,8,1,4,0,1,1
26452,12,44,6,1,4,0,1,1
26450,12,25,6,1,2,0,1,1
26454,12,49,6,1,2,0,1,1
18565,12,26,0,1,3,0,1,1
18566,12,43,0,1,4,0,1,1
18569,12,51,0,1,1,0,1,1
18567,12,12,0,1,4,0,1,1
18568,12,30,0,1,2,0,1,1
13051,12,28,-2,1,1,0,1,1
13046,12,5,-2,0,4,0,1,1
13050,12,37,-2,0,2,0,1,1
13045,12,31,-2,0,2,0,1,1
13040,12,38,-2,0,1,0,1,1
13039,12,23,-2,0,1,0,1,1
18558,12,20,0,0,3,0,1,1
18559,12,21,0,0,1,0,1,1
13052,12,48,-2,0,4,0,1,1
13057,12,30,-2,0,3,0,1,1
13054,12,26,-2,0,2,0,1,1
18563,12,17,0,0,1,0,1,1
149,12,18,-6,0,3,0,1,1
150,12,44,-6,0,4,0,1,1
6683,12,28,-4,0,1,0,1,1
148,12,0,-6,0,3,0,1,1
142,12,19,-6,0,3,0,1,1
13038,12,35,-2,0,2,0,1,1
6689,12,15,-4,0,3,0,1,1
6690,12,16,-4,0,3,0,1,1
6684,12,12,-4,0,3,0,1,1
6688,12,15,-4,0,3,0,1,1
6686,12,0,-4,0,3,0,1,1
30785,12,50,8,1,3,0,1,1
30797,12,28,8,0,4,0,1,1
30798,12,43,8,0,4,0,1,1
30800,12,29,8,0,3,0,1,1
30796,12,52,8,0,2,0,1,1
30794,12,40,8,0,1,0,1,1
30793,12,50,8,0,1,0,1,1
30787,12,38,8,1,1,0,1,1
30786,12,28,8,1,1,0,1,1
30799,12,56,8,1,1,0,1,1
30791,12,38,8,1,3,0,1,1
30795,12,36,8,1,1,0,1,1
26447,12,9,6,0,2,0,1,1
26451,12,33,6,0,1,0,1,1
26453,12,35,6,0,1,0,1,1
30781,12,35,8,0,2,0,1,1
26449,12,23,6,0,3,0,1,1
26448,12,47,6,0,1,0,1,1
30792,12,28,8,0,3,0,1,1
30789,12,50,8,0,2,0,1,1
30790,12,39,8,0,3,0,1,1
30783,12,52,8,0,3,0,1,1
30788,12,41,8,0,2,0,1,1
30784,12,47,8,0,2,0,1,1
141,12,21,-6,0,4,0,1,1
151,12,24,-6,1,2,0,1,1
147,12,40,-6,1,1,0,1,1
6681,12,0,-4,1,4,0,1,1
6682,12,6,-4,1,1,0,1,1
143,12,41,-6,1,2,0,1,1
146,12,37,-6,1,1,0,1,1
144,12,34,-6,1,3,0,1,1
145,12,22,-6,1,3,0,1,1
13049,12,14,-2,1,3,0,1,1
13043,12,30,-2,1,1,0,1,1
13042,12,28,-2,1,1,0,1,1
13047,12,12,-2,1,2,0,1,1
13048,12,41,-2,1,4,0,1,1
6685,12,0,-4,1,4,0,1,1
6687,12,28,-4,1,1,0,1,1
13041,12,23,-2,1,4,0,1,1
13035,12,39,-2,1,2,0,1,1
13036,12,11,-2,1,3,0,1,1
6706,13,27,-4,0,1,0,1,0
13060,13,30,-2,0,2,0,1,0
6705,13,17,-4,0,1,0,1,0
6704,13,50,-4,0,1,0,1,0
6701,13,9,-4,0,1,0,1,0
13065,13,40,-2,0,1,0,1,0
13066,13,50,-2,0,1,0,1,0
13061,13,53,-2,0,1,0,1,0
13063,13,43,-2,0,1,0,1,0
13062,13,26,-2,0,1,0,1,0
13068,13,39,-2,0,2,0,1,0
164,13,47,-6,0,1,0,1,0
163,13,26,-6,0,3,0,1,0
162,13,37,-6,0,1,0,1,0
6695,13,23,-4,0,1,0,1,0
6698,13,56,-4,0,2,0,1,0
6700,13,38,-4,0,2,0,1,0
156,13,55,-6,0,2,0,1,0
155,13,21,-6,0,3,0,1,0
161,13,56,-6,0,1,0,1,0
157,13,40,-6,0,1,0,1,0
158,13,18,-6,0,2,0,1,0
30831,13,48,8,0,4,0,1,0
30809,13,42,8,0,2,0,1,0
30812,13,52,8,0,1,0,1,0
30815,13,58,8,0,2,0,1,0
30808,13,41,8,0,3,0,1,0
30807,13,56,8,0,2,0,1,0
30806,13,56,8,0,1,0,1,0
30827,13,38,8,0,3,0,1,0
30829,13,35,8,0,2,0,1,0
30818,13,56,8,0,2,0,1,0
30826,13,57,8,0,1,0,1,0
30824,13,39,8,0,1,0,1,0
18572,13,38,0,0,1,0,1,0
26459,13,55,6,0,4,0,1,0
26460,13,62,6,0,1,0,1,0
26463,13,60,6,0,1,0,1,0
26457,13,51,6,0,1,0,1,0
18575,13,51,0,0,2,0,1,0
30804,13,30,8,0,2,0,1,0
26471,13,25,6,0,2,0,1,0
30801,13,45,8,0,2,0,1,0
26464,13,54,6,0,1,0,1,0
26467,13,48,6,0,2,0,1,0
26465,13,58,6,0,1,0,1,0
30833,13,59,8,1,2,0,1,0
30805,13,42,8,1,3,0,1,0
30803,13,55,8,1,2,0,1,0
30802,13,51,8,1,1,0,1,0
30810,13,58,8,1,1,0,1,0
30811,13,45,8,1,1,0,1,0
30813,13,43,8,1,1,0,1,0
26462,13,57,6,1,2,0,1,0
26461,13,33,6,1,1,0,1,0
26470,13,37,6,1,1,0,1,0
26469,13,43,6,1,3,0,1,0
26466,13,59,6,1,1,0,1,0
26468,13,68,6,1,1,0,1,0
26458,13,60,6,1,1,0,1,0
30828,13,48,8,1,1,0,1,0
30825,13,62,8,1,2,0,1,0
30823,13,52,8,1,1,0,1,0
30830,13,31,8,1,1,0,1,0
30832,13,63,8,1,1,0,1,0
30814,13,62,8,1,4,0,1,0
30817,13,60,8,1,1,0,1,0
30816,13,58,8,1,1,0,1,0
30822,13,52,8,1,1,0,1,0
30821,13,55,8,1,1,0,1,0
30819,13,61,8,1,1,0,1,0
30820,13,32,8,1,4,0,1,0
152,13,13,-6,1,2,0,1,0
6692,13,55,-4,1,1,0,1,0
6691,13,44,-4,1,2,0,1,0
167,13,30,-6,1,1,0,1,0
6693,13,60,-4,1,2,0,1,0
6694,13,55,-4,1,1,0,1,0
6696,13,34,-4,1,3,0,1,0
154,13,46,-6,1,4,0,1,0
153,13,47,-6,1,1,0,1,0
166,13,42,-6,1,1,0,1,0
165,13,30,-6,1,4,0,1,0
159,13,37,-6,1,1,0,1,0
160,13,40,-6,1,1,0,1,0
26456,13,37,6,1,3,0,1,0
18574,13,5,0,1,1,0,1,0
18573,13,32,0,1,2,0,1,0
18571,13,20,0,1,2,0,1,0
26455,13,61,6,1,1,0,1,0
18576,13,46,0,1,1,0,1,0
18577,13,52,0,1,1,0,1,0
6702,13,43,-4,1,2,0,1,0
13059,13,39,-2,1,2,0,1,0
6703,13,47,-4,1,1,0,1,0
18570,13,0,0,1,3,0,1,0
13069,13,32,-2,1,3,0,1,0
13064,13,49,-2,1,1,0,1,0
13067,13,38,-2,1,2,0,1,0
6699,13,59,-4,0,1,0,1,0
182,14,0,-6,1,3,0,1,1
181,14,0,-6,1,4,0,1,1
30842,14,10,8,0,4,0,1,1
6712,14,46,-4,1,1,0,1,1
6708,14,44,-4,1,3,0,1,1
6710,14,34,-4,1,3,0,1,1
6713,14,0,-4,1,4,0,1,1
178,14,53,-6,1,2,0,1,1
179,14,10,-6,1,2,0,1,1
177,14,13,-6,1,3,0,1,1
30841,14,19,8,0,4,0,1,1
30838,14,18,8,0,4,0,1,1
180,14,29,-6,1,3,0,1,1
30837,14,37,8,0,3,0,1,1
176,14,0,-6,1,4,0,1,1
26473,14,26,6,1,4,0,1,1
26474,14,19,6,1,4,0,1,1
26472,14,32,6,1,2,0,1,1
18583,14,10,0,1,4,0,1,1
30839,14,31,8,1,4,0,1,1
30834,14,26,8,1,3,0,1,1
30836,14,40,8,1,3,0,1,1
6714,14,31,-4,1,2,0,1,1
6720,14,33,-4,1,2,0,1,1
13070,14,3,-2,1,4,0,1,1
6715,14,0,-4,1,4,0,1,1
18582,14,0,0,1,2,0,1,1
18579,14,0,0,1,2,0,1,1
13074,14,0,-2,1,4,0,1,1
13075,14,26,-2,1,4,0,1,1
30840,14,23,8,1,4,0,1,1
13072,14,7,-2,0,2,0,1,1
13073,14,49,-2,0,2,0,1,1
13076,14,23,-2,0,1,0,1,1
13071,14,23,-2,0,3,0,1,1
6719,14,51,-4,0,2,0,1,1
6718,14,16,-4,0,1,0,1,1
18584,14,16,0,0,4,0,1,1
26475,14,32,6,0,3,0,1,1
13077,14,22,-2,0,3,0,1,1
18578,14,0,0,0,3,0,1,1
18581,14,5,0,0,4,0,1,1
18580,14,15,0,0,4,0,1,1
26476,14,36,6,0,3,0,1,1
171,14,27,-6,0,3,0,1,1
172,14,22,-6,0,2,0,1,1
173,14,21,-6,0,4,0,1,1
168,14,30,-6,0,3,0,1,1
170,14,4,-6,0,3,0,1,1
169,14,0,-6,0,4,0,1,1
6717,14,19,-4,0,3,0,1,1
6711,14,0,-4,0,4,0,1,1
6716,14,0,-4,0,4,0,1,1
174,14,0,-6,0,4,0,1,1
175,14,4,-6,0,3,0,1,1
6709,14,0,-4,0,1,0,1,1
6707,14,10,-4,0,2,0,1,1
194,15,54,-6,1,1,0,1,0
195,15,30,-6,1,3,0,1,0
30851,15,61,8,1,1,0,1,0
190,15,45,-6,1,2,0,1,0
189,15,26,-6,1,2,0,1,0
196,15,45,-6,1,2,0,1,0
6736,15,45,-4,1,1,0,1,0
6737,15,10,-4,1,3,0,1,0
6735,15,47,-4,1,2,0,1,0
6734,15,46,-4,1,2,0,1,0
13082,15,52,-2,1,1,0,1,0
13078,15,32,-2,1,2,0,1,0
13081,15,28,-2,1,1,0,1,0
13087,15,18,-2,1,2,0,1,0
199,15,22,-6,1,3,0,1,0
6721,15,60,-4,1,2,0,1,0
197,15,21,-6,1,1,0,1,0
6731,15,0,-4,1,2,0,1,0
6729,15,56,-4,1,2,0,1,0
6722,15,49,-4,1,1,0,1,0
6724,15,0,-4,1,2,0,1,0
30848,15,56,8,1,4,0,1,0
26485,15,30,6,1,4,0,1,0
26487,15,38,6,1,4,0,1,0
26483,15,57,6,1,1,0,1,0
26482,15,40,6,1,2,0,1,0
30847,15,60,8,1,1,0,1,0
30843,15,54,8,1,1,0,1,0
30845,15,52,8,1,1,0,1,0
18585,15,39,0,1,1,0,1,0
18587,15,40,0,1,2,0,1,0
18588,15,46,0,1,1,0,1,0
18586,15,26,0,1,1,0,1,0
26480,15,36,6,1,4,0,1,0
26479,15,22,6,1,1,0,1,0
18590,15,34,0,1,1,0,1,0
18592,15,36,0,1,1,0,1,0
183,15,43,-6,1,1,0,1,0
30852,15,26,8,0,4,0,1,0
30853,15,22,8,0,4,0,1,0
30850,15,31,8,0,4,0,1,0
13084,15,51,-2,0,2,0,1,0
13083,15,46,-2,0,2,0,1,0
13086,15,30,-2,0,1,0,1,0
30854,15,36,8,0,3,0,1,0
13085,15,45,-2,0,1,0,1,0
30855,15,53,8,0,2,0,1,0
18589,15,34,0,0,1,0,1,0
6728,15,40,-4,0,4,0,1,0
6730,15,37,-4,0,1,0,1,0
6727,15,28,-4,0,1,0,1,0
6726,15,36,-4,0,2,0,1,0
13080,15,47,-2,0,1,0,1,0
6739,15,41,-4,0,1,0,1,0
13079,15,22,-2,0,1,0,1,0
6732,15,42,-4,0,1,0,1,0
6738,15,7,-4,0,3,0,1,0
6733,15,40,-4,0,2,0,1,0
6725,15,30,-4,0,1,0,1,0
192,15,5,-6,0,3,0,1,0
191,15,48,-6,0,1,0,1,0
193,15,48,-6,0,1,0,1,0
198,15,4,-6,0,3,0,1,0
6723,15,28,-4,0,3,0,1,0
185,15,48,-6,0,1,0,1,0
184,15,26,-6,0,2,0,1,0
188,15,31,-6,0,4,0,1,0
186,15,0,-6,0,2,0,1,0
187,15,0,-6,0,4,0,1,0
18591,15,45,0,0,1,0,1,0
26477,15,40,6,0,1,0,1,0
26478,15,53,6,0,1,0,1,0
18594,15,18,0,0,3,0,1,0
18593,15,13,0,0,2,0,1,0
30849,15,62,8,0,1,0,1,0
30844,15,28,8,0,2,0,1,0
30846,15,48,8,0,1,0,1,0
26481,15,54,6,0,1,0,1,0
26486,15,55,6,0,2,0,1,0
26484,15,58,6,0,2,0,1,0
208,16,56,-6,0,1,0,1,0
206,16,9,-6,0,3,0,1,0
210,16,33,-6,0,1,0,1,0
211,16,38,-6,0,2,0,1,0
213,16,25,-6,0,1,0,1,0
200,16,33,-6,0,1,0,1,0
205,16,56,-6,0,4,0,1,0
201,16,0,-6,0,2,0,1,0
204,16,28,-6,0,4,0,1,0
202,16,24,-6,1,1,0,1,0
18604,16,42,0,0,1,0,1,0
18601,16,24,0,0,2,0,1,0
18605,16,34,0,0,1,0,1,0
18607,16,46,0,0,1,0,1,0
13100,16,46,-2,0,1,0,1,0
18600,16,36,0,0,1,0,1,0
13102,16,37,-2,0,2,0,1,0
13103,16,43,-2,0,1,0,1,0
13091,16,30,-2,0,1,0,1,0
26499,16,56,6,0,1,0,1,0
26497,16,42,6,0,2,0,1,0
26500,16,46,6,0,1,0,1,0
18608,16,43,0,0,1,0,1,0
26490,16,43,6,0,4,0,1,0
26496,16,40,6,0,2,0,1,0
26492,16,46,6,0,1,0,1,0
26495,16,43,6,0,2,0,1,0
215,16,0,-6,0,2,0,1,0
224,16,55,-6,0,2,0,1,0
223,16,15,-6,0,1,0,1,0
228,16,40,-6,0,4,0,1,0
6740,16,38,-4,0,2,0,1,0
216,16,0,-6,0,2,0,1,0
222,16,11,-6,0,1,0,1,0
217,16,11,-6,0,3,0,1,0
218,16,56,-6,0,1,0,1,0
13088,16,37,-2,0,2,0,1,0
6754,16,28,-4,0,1,0,1,0
6753,16,13,-4,0,1,0,1,0
6756,16,33,-4,0,1,0,1,0
6757,16,26,-4,0,1,0,1,0
6741,16,8,-4,0,2,0,1,0
6747,16,38,-4,0,1,0,1,0
6752,16,44,-4,0,1,0,1,0
6748,16,47,-4,0,1,0,1,0
6749,16,31,-4,0,1,0,1,0
26501,16,45,6,0,3,0,1,0
30861,16,38,8,1,1,0,1,0
30862,16,51,8,1,1,0,1,0
30860,16,39,8,1,1,0,1,0
30859,16,55,8,1,1,0,1,0
30876,16,30,8,1,3,0,1,0
30865,16,44,8,1,1,0,1,0
30873,16,34,8,1,1,0,1,0
30869,16,27,8,1,3,0,1,0
30877,16,53,8,1,1,0,1,0
26489,16,59,6,1,1,0,1,0
26491,16,46,6,1,2,0,1,0
26488,16,49,6,1,1,0,1,0
30858,16,49,8,1,1,0,1,0
26502,16,43,6,1,2,0,1,0
26493,16,45,6,1,1,0,1,0
26498,16,47,6,1,2,0,1,0
26494,16,54,6,1,1,0,1,0
18606,16,41,0,1,1,0,1,0
30871,16,29,8,0,2,0,1,0
30872,16,38,8,0,1,0,1,0
30870,16,45,8,0,1,0,1,0
30868,16,44,8,0,2,0,1,0
30883,16,37,8,0,1,0,1,0
30874,16,55,8,0,1,0,1,0
30880,16,50,8,0,3,0,1,0
30875,16,44,8,0,1,0,1,0
30878,16,31,8,1,1,0,1,0
30882,16,49,8,1,2,0,1,0
26503,16,42,6,0,1,0,1,0
30881,16,25,8,1,2,0,1,0
30879,16,40,8,1,3,0,1,0
30867,16,36,8,0,4,0,1,0
30866,16,45,8,0,1,0,1,0
26504,16,42,6,0,1,0,1,0
30864,16,45,8,0,1,0,1,0
30863,16,46,8,0,1,0,1,0
203,16,20,-6,1,1,0,1,0
6744,16,31,-4,1,2,0,1,0
6745,16,24,-4,1,3,0,1,0
6743,16,43,-4,1,2,0,1,0
6742,16,43,-4,1,1,0,1,0
6755,16,36,-4,1,2,0,1,0
6746,16,18,-4,1,1,0,1,0
6751,16,22,-4,1,3,0,1,0
6750,16,36,-4,1,2,0,1,0
6758,16,22,-4,1,3,0,1,0
212,16,22,-6,1,1,0,1,0
214,16,50,-6,1,1,0,1,0
209,16,29,-6,1,2,0,1,0
207,16,15,-6,1,1,0,1,0
227,16,48,-6,1,1,0,1,0
226,16,56,-6,1,1,0,1,0
219,16,56,-6,1,1,0,1,0
221,16,0,-6,1,2,0,1,0
220,16,27,-6,1,3,0,1,0
18603,16,39,0,1,3,0,1,0
18595,16,54,0,1,1,0,1,0
18596,16,26,0,1,3,0,1,0
13105,16,34,-2,1,1,0,1,0
13104,16,20,-2,1,2,0,1,0
18602,16,34,0,1,3,0,1,0
18597,16,46,0,1,1,0,1,0
18599,16,42,0,1,1,0,1,0
18598,16,21,0,1,1,0,1,0
13089,16,5,-2,1,2,0,1,0
13094,16,44,-2,1,1,0,1,0
13095,16,41,-2,1,1,0,1,0
13092,16,22,-2,1,2,0,1,0
13090,16,20,-2,1,4,0,1,0
13101,16,41,-2,1,1,0,1,0
13099,16,21,-2,1,2,0,1,0
13096,16,27,-2,1,1,0,1,0
13098,16,0,-2,1,4,0,1,0
13097,16,28,-2,1,1,0,1,0
18611,17,0,0,0,1,1,0,0
13111,17,0,-2,0,2,1,0,0
13112,17,11,-2,0,1,1,0,0
13113,17,5,-2,0,2,1,0,0
13110,17,0,-2,0,1,1,0,0
13109,17,0,-2,0,2,1,0,0
13108,17,0,-2,0,1,1,0,0
18613,17,0,0,0,2,1,0,0
18612,17,7,0,0,1,1,0,0
13114,17,6,-2,0,1,1,0,0
18610,17,0,0,0,1,1,0,0
18609,17,6,0,0,1,1,0,0
230,17,54,-6,0,1,1,0,0
233,17,19,-6,0,2,1,0,0
234,17,21,-6,0,2,1,0,0
235,17,57,-6,0,1,1,0,0
232,17,69,-6,0,2,1,0,0
231,17,46,-6,0,2,1,0,0
13107,17,11,-2,0,1,1,0,0
6762,17,38,-4,0,2,1,0,0
13106,17,0,-2,0,1,1,0,0
236,17,26,-6,0,1,1,0,0
6759,17,44,-4,0,4,1,0,0
6761,17,5,-4,0,2,1,0,0
6760,17,34,-4,0,1,1,0,0
229,17,0,-6,0,1,1,0,0
242,18,23,-6,1,1,0,1,0
243,18,26,-6,1,2,0,1,0
240,18,34,-6,1,1,0,1,0
237,18,14,-6,0,1,0,1,0
253,18,38,-6,1,2,0,1,0
244,18,20,-6,1,1,0,1,0
252,18,36,-6,1,2,0,1,0
246,18,35,-6,1,1,0,1,0
254,18,34,-6,0,1,0,1,0
247,18,44,-6,0,1,0,1,0
248,18,30,-6,0,2,0,1,0
245,18,36,-6,0,2,0,1,0
241,18,29,-6,0,1,0,1,0
251,18,50,-6,0,1,0,1,0
249,18,22,-6,0,2,0,1,0
250,18,38,-6,0,1,0,1,0
238,18,33,-6,0,1,0,1,0
239,18,26,-6,0,1,0,1,0
13131,19,26,-2,1,2,0,1,1
13128,19,44,-2,1,1,0,1,1
13124,19,17,-2,1,3,0,1,1
18617,19,47,0,1,1,0,1,1
13134,19,41,-2,1,1,0,1,1
18615,19,26,0,1,2,0,1,1
18618,19,22,0,1,3,0,1,1
13115,19,56,-2,1,2,0,1,1
6781,19,18,-4,1,1,0,1,1
13121,19,37,-2,1,2,0,1,1
13119,19,49,-2,1,2,0,1,1
13117,19,29,-2,1,1,0,1,1
13118,19,21,-2,1,2,0,1,1
26511,19,44,6,1,1,0,1,1
18633,19,30,0,1,1,0,1,1
18632,19,23,0,1,3,0,1,1
18630,19,12,0,1,2,0,1,1
26509,19,56,6,1,1,0,1,1
26507,19,36,6,1,2,0,1,1
26508,19,57,6,1,3,0,1,1
18619,19,7,0,1,3,0,1,1
18622,19,17,0,1,4,0,1,1
18620,19,38,0,1,1,0,1,1
18626,19,17,0,1,2,0,1,1
18625,19,41,0,1,2,0,1,1
18623,19,20,0,1,1,0,1,1
18624,19,13,0,1,4,0,1,1
26512,19,19,6,1,4,0,1,1
273,19,56,-6,1,1,0,1,1
271,19,23,-6,1,2,0,1,1
270,19,23,-6,1,2,0,1,1
278,19,34,-6,1,1,0,1,1
276,19,44,-6,1,3,0,1,1
277,19,24,-6,1,3,0,1,1
279,19,34,-6,1,2,0,1,1
262,19,18,-6,1,1,0,1,1
259,19,43,-6,1,2,0,1,1
268,19,28,-6,1,1,0,1,1
266,19,16,-6,1,1,0,1,1
263,19,13,-6,1,2,0,1,1
265,19,51,-6,1,2,0,1,1
6778,19,0,-4,1,4,0,1,1
6771,19,0,-4,1,3,0,1,1
6770,19,39,-4,1,1,0,1,1
6767,19,49,-4,1,1,0,1,1
6777,19,0,-4,1,3,0,1,1
6774,19,45,-4,1,2,0,1,1
6775,19,34,-4,1,2,0,1,1
280,19,49,-6,1,2,0,1,1
285,19,25,-6,1,3,0,1,1
286,19,34,-6,1,2,0,1,1
283,19,47,-6,1,1,0,1,1
6765,19,53,-4,1,3,0,1,1
6764,19,15,-4,1,4,0,1,1
288,19,22,-6,1,2,0,1,1
6763,19,0,-4,1,1,0,1,1
258,19,45,-6,1,3,0,1,1
6776,19,36,-4,0,2,0,1,1
6779,19,33,-4,0,4,0,1,1
6780,19,21,-4,0,2,0,1,1
6769,19,39,-4,0,3,0,1,1
6773,19,47,-4,0,2,0,1,1
6772,19,43,-4,0,1,0,1,1
6768,19,3,-4,0,2,0,1,1
30927,19,33,8,1,2,0,1,1
30925,19,53,8,1,1,0,1,1
6782,19,19,-4,0,2,0,1,1
13116,19,48,-2,0,2,0,1,1
13122,19,0,-2,0,4,0,1,1
13120,19,13,-2,0,3,0,1,1
30924,19,35,8,1,1,0,1,1
264,19,39,-6,0,1,0,1,1
267,19,49,-6,0,2,0,1,1
269,19,39,-6,0,2,0,1,1
257,19,44,-6,0,2,0,1,1
261,19,49,-6,0,3,0,1,1
260,19,21,-6,0,3,0,1,1
6766,19,0,-4,0,4,0,1,1
284,19,9,-6,0,2,0,1,1
282,19,47,-6,0,2,0,1,1
287,19,0,-6,0,1,0,1,1
272,19,49,-6,0,2,0,1,1
